Term Code ,Term Name ,Term Start Date ,Term End Date ,Subject Code ,Subject Name                 ,Course ID ,Course GUID ,Catalog Number ,Course Title                                                                       ,Course Start Date ,Course End Date ,Course Track ,Course Description                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,Seat Reservations ,Instructor EmplID ,Instructor First Name ,Instructor Last Name ,Instructor Full Name     ,Crosslisting Subjects ,Crosslisting Catalog Numbers ,Class Number ,Class Section ,Class Status ,Class Type ,Class Capacity ,Class Enrollment ,Class Year Enrollments ,Meeting Number ,Meeting Start Time ,Meeting End Time ,Meeting Days ,Building Name                  ,Meeting Room ,Drop Consent ,Grading Oral Presentation ,Other Information                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,Subject ,Catnum ,Reading Writing Assignment                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,Grading Quizzes ,Distribution Area Long         ,Grading Home Mid Exam ,Transcript Title                           ,Add Consent ,Web Address                        ,PU Flag ,Grading Other Exam ,Topic Title                     ,Grading Lab Reports ,Other Requirements                    ,Course Head NetID ,Grading Paper Final Exam ,Crosslistings                         ,Grading Papers ,Description                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,Grading Mid Exam ,Grading Prog Assign ,Grading Basis ,Grading Final Exam ,Grading Design Projects ,Grading Other ,Long Title                                                                         ,Grading Home Final Exam ,Grading Prob Sets ,Distribution Area Short ,Grading Precept Part ,Grading Term Papers ,reading_list_title_1                                         ,reading_list_title_2                                           ,reading_list_title_3                                           ,reading_list_title_4                                         ,reading_list_title_5                                          ,reading_list_title_6                                          ,reading_list_title_7 ,reading_list_title_8 ,reading_list_title_9 ,reading_list_title_10 ,reading_list_author_1 ,reading_list_author_2 ,reading_list_author_3 ,reading_list_author_4 ,reading_list_author_5 ,reading_list_author_6 ,reading_list_author_7 ,reading_list_author_8 ,reading_list_author_9 ,reading_list_author_10
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,ART          ,Art and Archaeology          ,   015163 , 1202015163 ,           474 ,Art and Politics in Postcolonial Africa                                            ,2019-09-11        ,2020-01-14      ,UGRD         ,"This seminar examines the impact of the International Monetary Fund's Structural Adjustment Program, military dictatorships, and political crises on artistic production in the 1980s, and the dramatic movement of African artists from the margins of the international art world to its very center since the 1990s. How familiar or different are the works and concerns of African artists? What are the consequences, in Africa and the West, of the international success of a few African artists? And what does the work of these Africans at home and in the West tell us about the sociopolitical conditions of our world today?"                                      ,N                 ,        960420775 ,Chika                 ,Okeke-Agulu          ,Chika O. Okeke-Agulu     ,"AAS,AFS"             ,"474,474"                    ,       22359 ,S01           ,O            ,Seminar    ,            15 ,               9 ,N/A                    ,             1 ,07:30 PM           ,10:20 PM         ,W            ,McCormick Hall                 ,103          ,N            ,                       20 ,"For department majors, satisfies Group 3 distribution requirement."                                                                                                                                                                                                                                                                                                                                                                                                                    ,ART     ,   474 ,Student is expected to read 100 - 180 pages per week. A research term paper.                                                                                                                                                                                                                                                                                                                                                                                                                        ,              0 ,Literature and the Arts        ,                    0 ,Art and Politics in Postcolonial Africa    ,N           ,                                   ,N       ,                 0 ,                                ,                  0 ,Not Open to First Year Undergraduates ,                  ,                      50 ,ART 474 / AAS 474 / AFS 474           ,             0 ,"This seminar examines the impact of the International Monetary Fund's Structural Adjustment Program, military dictatorships, and political crises on artistic production in the 1980s, and the dramatic movement of African artists from the margins of the international art world to its very center since the 1990s. How familiar or different are the works and concerns of African artists? What are the consequences, in Africa and the West, of the international success of a few African artists? And what does the work of these Africans at home and in the West tell us about the sociopolitical conditions of our world today?"                                      ,               0 ,                  0 ,FUL           ,                 0 ,                      0 ,            0 ,Art and Politics in Postcolonial Africa                                            ,                      0 ,                0 ,LA                      ,                  30 ,                  0 ,Contemporary African Art Since 1980                          ,Dead Aid                                                       ,Notes on the Postcolony                                        ,"In Senghor's Shadow: Art, Politics and the Avant-Garde"     ,Art and the End of Apartheid                                  ,Creative Reckonings: The Politics of Art and Culture          ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,HIS          ,History                      ,   015187 , 1202015187 ,           423 ,Africa: Revolutionary Movements and Liberation Struggles                           ,2019-09-11        ,2020-01-14      ,UGRD         ,At the tip of every political activist's tongue in the twentieth century was a word: Revolution. African activists did not lag behind in this age of revolution. These African activists saw their political projects as part of a global revolutionary wave to uproot the old world and bring about a new socio-political dispensation- chief among them: the liberation of their countries from colonial domination. This course explores the social roots of Africa's revolutionary movements and the liberation struggles that were carried out between the 1950s and 1970s.                                                                                                   ,N                 ,        940003485 ,Benedito              ,Machava              ,Benedito L. Machava      ,"AAS,AFS"             ,"423,423"                    ,       22488 ,S01           ,O            ,Seminar    ,            15 ,              14 ,N/A                    ,             1 ,01:30 PM           ,04:20 PM         ,T            ,East Pyne Building             ,023          ,N            ,                       15 ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,HIS     ,   423 ,The average reading for this seminar is 100-150 pp/week. Participants will write two papers. The first is a review essay (4-5 pages) that discusses a book chapter/article and a film. The final paper (8-10 pages) should develop an evidence-based argument about one of the topics of the seminar. Each student will do an oral presentation of the first draft of the paper in week 12.                                                                                                         ,              0 ,Historical Analysis            ,                    0 ,Africa: Revolutionary Movements            ,N           ,                                   ,N       ,                 0 ,                                ,                  0 ,                                      ,                  ,                      40 ,HIS 423 / AAS 423 / AFS 423           ,             0 ,At the tip of every political activist's tongue in the twentieth century was a word: Revolution. African activists did not lag behind in this age of revolution. These African activists saw their political projects as part of a global revolutionary wave to uproot the old world and bring about a new socio-political dispensation- chief among them: the liberation of their countries from colonial domination. This course explores the social roots of Africa's revolutionary movements and the liberation struggles that were carried out between the 1950s and 1970s.                                                                                                   ,               0 ,                  0 ,FUL           ,                 0 ,                      0 ,            0 ,Africa: Revolutionary Movements and Liberation Struggles                           ,                      0 ,                0 ,HA                      ,                  20 ,                  0 ,Mozambique: The Revolution and its Origins                   ,Amilcar Cabral: Revolutionary Leadership and People's War      ,The Angolan Revolution: Exile Politics and Guerrilla Warfare   ,Long Walk to Freedom                                         ,A Grain of Wheat                                              ,The Struggle for Zimbabwe: The Chimurenga War                 ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,ITA          ,Italian                      ,   003912 , 1202003912 ,           309 ,Topics in Contemporary Italian Civilization: Africa in Italian Imagination         ,2019-09-11        ,2020-01-14      ,UGRD         ,"This course explores the colonial experience discussed by Italian writers who were in contact with Northern Africa between the 19th and the 20th centuries. This association between Italy and Africa has not been extensively developed neither within Italy or abroad, and it will be the primary focus of this course. The newly unified Italy (1861) looked at Africa as a colonial opportunity to expand its might and wealth. Writers soon embarked to places such as Alexandria and shared a unique perspective on Africa: they understood the continent not as a space to conquer and colonize, but rather as a surprisingly tolerant society in which to live."          ,N                 ,        010000087 ,Pietro                ,Frassica             ,Pietro Frassica          ,AFS                   ,309                          ,       21669 ,L01           ,O            ,Lecture    ,            12 ,               7 ,N/A                    ,             1 ,07:30 PM           ,08:20 PM         ,W            ,East Pyne Building             ,321          ,N            ,                       25 ,"Reading assignments will consist of the above cited short stories, poems and films. The lecture portion of this course will be 50 minutes during which time the weekly readings will be introduced. The precept portion of the course will be 2 hours during which time the readings will be discussed after the students have had time to read them. P99 section will be taught in Italian with a mutually convenient time to be determined."                                         ,ITA     ,   309 ,Weekly course requirements include reading 50 to 100 pages in English. Most of the reading materials will be available on Blackboard. 2 oral presentations; final exam.                                                                                                                                                                                                                                                                                                                             ,              0 ,Literature and the Arts        ,                    0 ,Contemporary Italian Civilization          ,N           ,                                   ,Y       ,                 0 ,Africa in Italian Imagination   ,                  0 ,                                      ,                  ,                       0 ,ITA 309 / AFS 309                     ,             0 ,"This course explores the colonial experience discussed by Italian writers who were in contact with Northern Africa between the 19th and the 20th centuries. This association between Italy and Africa has not been extensively developed neither within Italy or abroad, and it will be the primary focus of this course. The newly unified Italy (1861) looked at Africa as a colonial opportunity to expand its might and wealth. Writers soon embarked to places such as Alexandria and shared a unique perspective on Africa: they understood the continent not as a space to conquer and colonize, but rather as a surprisingly tolerant society in which to live."          ,               0 ,                  0 ,GRD           ,                50 ,                      0 ,            0 ,Topics in Contemporary Italian Civilization                                        ,                      0 ,                0 ,LA                      ,                  25 ,                  0 ,Mafarka the Futurist (An African Novel)                      ,Algerian Diary                                                 ,The Colonial Legacy in Somalia                                 ,Selected Poems                                               ,Appunti per un'Orestiade africana (Film)                      ,The Colonizer and The Colonized                               ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,ITA          ,Italian                      ,   003912 , 1202003912 ,           309 ,Topics in Contemporary Italian Civilization: Africa in Italian Imagination         ,2019-09-11        ,2020-01-14      ,UGRD         ,"This course explores the colonial experience discussed by Italian writers who were in contact with Northern Africa between the 19th and the 20th centuries. This association between Italy and Africa has not been extensively developed neither within Italy or abroad, and it will be the primary focus of this course. The newly unified Italy (1861) looked at Africa as a colonial opportunity to expand its might and wealth. Writers soon embarked to places such as Alexandria and shared a unique perspective on Africa: they understood the continent not as a space to conquer and colonize, but rather as a surprisingly tolerant society in which to live."          ,N                 ,        010000087 ,Pietro                ,Frassica             ,Pietro Frassica          ,AFS                   ,309                          ,       21670 ,P01           ,O            ,Precept    ,            12 ,               4 ,N/A                    ,             1 ,07:30 PM           ,09:20 PM         ,T            ,East Pyne Building             ,321          ,N            ,                       25 ,"Reading assignments will consist of the above cited short stories, poems and films. The lecture portion of this course will be 50 minutes during which time the weekly readings will be introduced. The precept portion of the course will be 2 hours during which time the readings will be discussed after the students have had time to read them. P99 section will be taught in Italian with a mutually convenient time to be determined."                                         ,ITA     ,   309 ,Weekly course requirements include reading 50 to 100 pages in English. Most of the reading materials will be available on Blackboard. 2 oral presentations; final exam.                                                                                                                                                                                                                                                                                                                             ,              0 ,Literature and the Arts        ,                    0 ,Contemporary Italian Civilization          ,N           ,                                   ,Y       ,                 0 ,Africa in Italian Imagination   ,                  0 ,                                      ,                  ,                       0 ,ITA 309 / AFS 309                     ,             0 ,"This course explores the colonial experience discussed by Italian writers who were in contact with Northern Africa between the 19th and the 20th centuries. This association between Italy and Africa has not been extensively developed neither within Italy or abroad, and it will be the primary focus of this course. The newly unified Italy (1861) looked at Africa as a colonial opportunity to expand its might and wealth. Writers soon embarked to places such as Alexandria and shared a unique perspective on Africa: they understood the continent not as a space to conquer and colonize, but rather as a surprisingly tolerant society in which to live."          ,               0 ,                  0 ,GRD           ,                50 ,                      0 ,            0 ,Topics in Contemporary Italian Civilization                                        ,                      0 ,                0 ,LA                      ,                  25 ,                  0 ,Mafarka the Futurist (An African Novel)                      ,Algerian Diary                                                 ,The Colonial Legacy in Somalia                                 ,Selected Poems                                               ,Appunti per un'Orestiade africana (Film)                      ,The Colonizer and The Colonized                               ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,ITA          ,Italian                      ,   003912 , 1202003912 ,           309 ,Topics in Contemporary Italian Civilization: Africa in Italian Imagination         ,2019-09-11        ,2020-01-14      ,UGRD         ,"This course explores the colonial experience discussed by Italian writers who were in contact with Northern Africa between the 19th and the 20th centuries. This association between Italy and Africa has not been extensively developed neither within Italy or abroad, and it will be the primary focus of this course. The newly unified Italy (1861) looked at Africa as a colonial opportunity to expand its might and wealth. Writers soon embarked to places such as Alexandria and shared a unique perspective on Africa: they understood the continent not as a space to conquer and colonize, but rather as a surprisingly tolerant society in which to live."          ,N                 ,        010000087 ,Pietro                ,Frassica             ,Pietro Frassica          ,AFS                   ,309                          ,       23612 ,P02           ,O            ,Precept    ,            12 ,               3 ,N/A                    ,             1 ,01:30 PM           ,03:20 PM         ,F            ,East Pyne Building             ,321          ,N            ,                       25 ,"Reading assignments will consist of the above cited short stories, poems and films. The lecture portion of this course will be 50 minutes during which time the weekly readings will be introduced. The precept portion of the course will be 2 hours during which time the readings will be discussed after the students have had time to read them. P99 section will be taught in Italian with a mutually convenient time to be determined."                                         ,ITA     ,   309 ,Weekly course requirements include reading 50 to 100 pages in English. Most of the reading materials will be available on Blackboard. 2 oral presentations; final exam.                                                                                                                                                                                                                                                                                                                             ,              0 ,Literature and the Arts        ,                    0 ,Contemporary Italian Civilization          ,N           ,                                   ,Y       ,                 0 ,Africa in Italian Imagination   ,                  0 ,                                      ,                  ,                       0 ,ITA 309 / AFS 309                     ,             0 ,"This course explores the colonial experience discussed by Italian writers who were in contact with Northern Africa between the 19th and the 20th centuries. This association between Italy and Africa has not been extensively developed neither within Italy or abroad, and it will be the primary focus of this course. The newly unified Italy (1861) looked at Africa as a colonial opportunity to expand its might and wealth. Writers soon embarked to places such as Alexandria and shared a unique perspective on Africa: they understood the continent not as a space to conquer and colonize, but rather as a surprisingly tolerant society in which to live."          ,               0 ,                  0 ,GRD           ,                50 ,                      0 ,            0 ,Topics in Contemporary Italian Civilization                                        ,                      0 ,                0 ,LA                      ,                  25 ,                  0 ,Mafarka the Futurist (An African Novel)                      ,Algerian Diary                                                 ,The Colonial Legacy in Somalia                                 ,Selected Poems                                               ,Appunti per un'Orestiade africana (Film)                      ,The Colonizer and The Colonized                               ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,ITA          ,Italian                      ,   003912 , 1202003912 ,           309 ,Topics in Contemporary Italian Civilization: Africa in Italian Imagination         ,2019-09-11        ,2020-01-14      ,UGRD         ,"This course explores the colonial experience discussed by Italian writers who were in contact with Northern Africa between the 19th and the 20th centuries. This association between Italy and Africa has not been extensively developed neither within Italy or abroad, and it will be the primary focus of this course. The newly unified Italy (1861) looked at Africa as a colonial opportunity to expand its might and wealth. Writers soon embarked to places such as Alexandria and shared a unique perspective on Africa: they understood the continent not as a space to conquer and colonize, but rather as a surprisingly tolerant society in which to live."          ,N                 ,        010000087 ,Pietro                ,Frassica             ,Pietro Frassica          ,AFS                   ,309                          ,       22633 ,P99           ,C            ,Precept    ,             0 ,               0 ,N/A                    ,             1 ,01:00 AM           ,01:00 AM         ,             ,                               ,             ,N            ,                       25 ,"Reading assignments will consist of the above cited short stories, poems and films. The lecture portion of this course will be 50 minutes during which time the weekly readings will be introduced. The precept portion of the course will be 2 hours during which time the readings will be discussed after the students have had time to read them. P99 section will be taught in Italian with a mutually convenient time to be determined."                                         ,ITA     ,   309 ,Weekly course requirements include reading 50 to 100 pages in English. Most of the reading materials will be available on Blackboard. 2 oral presentations; final exam.                                                                                                                                                                                                                                                                                                                             ,              0 ,Literature and the Arts        ,                    0 ,Contemporary Italian Civilization          ,N           ,                                   ,Y       ,                 0 ,Africa in Italian Imagination   ,                  0 ,                                      ,                  ,                       0 ,ITA 309 / AFS 309                     ,             0 ,"This course explores the colonial experience discussed by Italian writers who were in contact with Northern Africa between the 19th and the 20th centuries. This association between Italy and Africa has not been extensively developed neither within Italy or abroad, and it will be the primary focus of this course. The newly unified Italy (1861) looked at Africa as a colonial opportunity to expand its might and wealth. Writers soon embarked to places such as Alexandria and shared a unique perspective on Africa: they understood the continent not as a space to conquer and colonize, but rather as a surprisingly tolerant society in which to live."          ,               0 ,                  0 ,GRD           ,                50 ,                      0 ,            0 ,Topics in Contemporary Italian Civilization                                        ,                      0 ,                0 ,LA                      ,                  25 ,                  0 ,Mafarka the Futurist (An African Novel)                      ,Algerian Diary                                                 ,The Colonial Legacy in Somalia                                 ,Selected Poems                                               ,Appunti per un'Orestiade africana (Film)                      ,The Colonizer and The Colonized                               ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,LIN          ,Linguistics                  ,   014267 , 1202014267 ,           260 ,Languages of Africa                                                                ,2019-09-11        ,2020-01-14      ,UGRD         ,"About 2000 of the world's 6000 to 7000 languages are spoken in Africa. The diversity that characterizes these languages is exceptional, but very little is known to non-specialists.  In this course, we will learn about the languages of Africa: the diversity of their linguistic structures (including famous features that are found nowhere else, e.g. click consonants), their history and the history of their speakers (from ca 10,000 BP to the (post) colonial period), and their cultural contexts, among other topics. This course has no prerequisites, and is open to anyone with an interest in African languages or the African continent."                      ,Y                 ,        940003298 ,Nicholas              ,Rolle                ,Nicholas Rolle           ,AFS                   ,262                          ,       22292 ,L01           ,O            ,Lecture    ,            30 ,              28 ,N/A                    ,             2 ,03:00 PM           ,04:20 PM         ,"M,W"        ,Louis A. Simpson International ,A71          ,N            ,                       20 ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,LIN     ,   260 ,30 to 60 pp. of reading per week. One final paper.                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,              0 ,Epistemology and Cognition     ,                   15 ,Languages of Africa                        ,N           ,                                   ,Y       ,                 0 ,                                ,                  0 ,                                      ,                  ,                      40 ,LIN 260 / AFS 262                     ,             0 ,"About 2000 of the world's 6000 to 7000 languages are spoken in Africa. The diversity that characterizes these languages is exceptional, but very little is known to non-specialists.  In this course, we will learn about the languages of Africa: the diversity of their linguistic structures (including famous features that are found nowhere else, e.g. click consonants), their history and the history of their speakers (from ca 10,000 BP to the (post) colonial period), and their cultural contexts, among other topics. This course has no prerequisites, and is open to anyone with an interest in African languages or the African continent."                      ,               0 ,                  0 ,FUL           ,                 0 ,                      0 ,            0 ,Languages of Africa                                                                ,                      0 ,                0 ,EC                      ,                  25 ,                  0 ,                                                             ,                                                               ,                                                               ,                                                             ,                                                              ,                                                              ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,MUS          ,Music                        ,   015221 , 1202015221 ,           350 ,Studies in African Performance                                                     ,2019-09-11        ,2020-01-14      ,UGRD         ,"This course presents a cross-disciplinary and multi-modal approach to African music, dance, and culture. Co-taught by a master drummer and choreographer (Tarpaga) and an ethnomusicologist (Steingo), students will explore African and African diasporic performance arts through readings, discussions, listening, film analysis, music performance, and composition."                                                                                                                                                                                                                                                                                                         ,N                 ,        940000792 ,Gavin                 ,Steingo              ,Gavin Steingo            ,"AFS,ANT"             ,"350,373"                    ,       22605 ,C01           ,C            ,Class      ,            21 ,              21 ,N/A                    ,             1 ,01:30 PM           ,04:20 PM         ,T            ,Woolworth Music Center         ,106          ,N            ,                        0 ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,MUS     ,   350 ,Three short analysis papers. Two creative projects that engage material and ideas from class.                                                                                                                                                                                                                                                                                                                                                                                                       ,              0 ,Literature and the Arts        ,                    0 ,Studies in African Performance             ,N           ,                                   ,N       ,                 0 ,                                ,                  0 ,                                      ,                  ,                       0 ,MUS 350 / AFS 350 / ANT 373           ,            30 ,"This course presents a cross-disciplinary and multi-modal approach to African music, dance, and culture. Co-taught by a master drummer and choreographer (Tarpaga) and an ethnomusicologist (Steingo), students will explore African and African diasporic performance arts through readings, discussions, listening, film analysis, music performance, and composition."                                                                                                                                                                                                                                                                                                         ,               0 ,                  0 ,FUL           ,                 0 ,                     40 ,            0 ,Studies in African Performance                                                     ,                      0 ,                0 ,LA                      ,                  30 ,                  0 ,Performing Africa                                            ,Arrest the Music! Fela and His Rebel Art and Politics          ,Ruma Rules: The Politics of Dance Music in Mobutu's Zaire      ,Musical Echoes: South African Women Thinking in Jazz         ,The African Diaspora: A Musical Perspective                   ,                                                              ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,MUS          ,Music                        ,   015221 , 1202015221 ,           350 ,Studies in African Performance                                                     ,2019-09-11        ,2020-01-14      ,UGRD         ,"This course presents a cross-disciplinary and multi-modal approach to African music, dance, and culture. Co-taught by a master drummer and choreographer (Tarpaga) and an ethnomusicologist (Steingo), students will explore African and African diasporic performance arts through readings, discussions, listening, film analysis, music performance, and composition."                                                                                                                                                                                                                                                                                                         ,N                 ,        961199839 ,Olivier               ,Tarpaga              ,Olivier P. Tarpaga       ,"AFS,ANT"             ,"350,373"                    ,       22605 ,C01           ,C            ,Class      ,            21 ,              21 ,N/A                    ,             1 ,01:30 PM           ,04:20 PM         ,T            ,Woolworth Music Center         ,106          ,N            ,                        0 ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,MUS     ,   350 ,Three short analysis papers. Two creative projects that engage material and ideas from class.                                                                                                                                                                                                                                                                                                                                                                                                       ,              0 ,Literature and the Arts        ,                    0 ,Studies in African Performance             ,N           ,                                   ,N       ,                 0 ,                                ,                  0 ,                                      ,                  ,                       0 ,MUS 350 / AFS 350 / ANT 373           ,            30 ,"This course presents a cross-disciplinary and multi-modal approach to African music, dance, and culture. Co-taught by a master drummer and choreographer (Tarpaga) and an ethnomusicologist (Steingo), students will explore African and African diasporic performance arts through readings, discussions, listening, film analysis, music performance, and composition."                                                                                                                                                                                                                                                                                                         ,               0 ,                  0 ,FUL           ,                 0 ,                     40 ,            0 ,Studies in African Performance                                                     ,                      0 ,                0 ,LA                      ,                  30 ,                  0 ,Performing Africa                                            ,Arrest the Music! Fela and His Rebel Art and Politics          ,Ruma Rules: The Politics of Dance Music in Mobutu's Zaire      ,Musical Echoes: South African Women Thinking in Jazz         ,The African Diaspora: A Musical Perspective                   ,                                                              ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
     1202 ,F2019     ,2019-09-11      ,2020-02-02    ,POL          ,Politics                     ,   005374 , 1202005374 ,           433 ,Seminar in Comparative Politics: Themes in African Politics                        ,2019-09-11        ,2020-01-14      ,UGRD         ,"This course covers selected topics in contemporary African politics. We first highlight recent events in African history as well as contemporary African political issues. We then cover specific topics in greater detail including clientelism, democratization, and ethnic politics. We finally look at the historical legacies that continue to affect Africa's political landscape."                                                                                                                                                                                                                                                                                         ,Y                 ,        210106788 ,Leonard               ,Wantchekon           ,Leonard Wantchekon       ,AFS                   ,433                          ,       21373 ,S01           ,O            ,Seminar    ,            15 ,               7 ,N/A                    ,             1 ,01:30 PM           ,04:20 PM         ,Th           ,Robertson Hall                 ,020          ,N            ,                       30 ,This is a core African Studies course.                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,POL     ,   433 ,Each week students will make presentations in which they discuss theorectical arguments and empirical results from the readings.                                                                                                                                                                                                                                                                                                                                                                    ,              0 ,Social Analysis                ,                   20 ,Seminar in Comparative Politics            ,N           ,                                   ,Y       ,                 0 ,Themes in African Politics      ,                  0 ,Not Open to First Year Undergraduates ,                  ,                       0 ,POL 433 / AFS 433                     ,             0 ,"This course covers selected topics in contemporary African politics. We first highlight recent events in African history as well as contemporary African political issues. We then cover specific topics in greater detail including clientelism, democratization, and ethnic politics. We finally look at the historical legacies that continue to affect Africa's political landscape."                                                                                                                                                                                                                                                                                         ,               0 ,                  0 ,FUL           ,                 0 ,                      0 ,            0 ,Seminar in Comparative Politics                                                    ,                      0 ,                0 ,SA                      ,                  15 ,                 35 ,                                                             ,                                                               ,                                                               ,                                                             ,                                                              ,                                                              ,                     ,                     ,                     ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,                      ,
