Term Code,Term Name,Term Start Date,Term End Date,Subject Code,Subject Name,Course ID,Catalog Number,Course Title,Course Start Date,Course End Date,Course Track,Course Description,Seat Reservations,Instructor EmplID,Instructor First Name,Instructor Last Name,Instructor Full Name,Crosslisting Subjects,Crosslisting Catalog Numbers,Class Number,Class Section,Class Status,Class Type,Class Capacity,Class Enrollment,Class Year Enrollments,Meeting Number,Meeting Start Time,Meeting End Time,Meeting Days,Building Name,Meeting Room
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,016521,339,Behavioral Biology of Women,2023-09-05,2023-12-15,UGRD,"In almost every human society, women are expected to perform different tasks than men. Was there a biological or cultural reason for this?  True - women are the only sex to give birth to date, but does that mean there is no escape from traditional sex roles? In this class we will explore female behavioral biology from an evolutionary and biocultural perspective. We will pair physiology and life-history theory with cultural outcomes to engage with feminism and social and political debates. Topics include menstrual taboos, sexual differentiation and gender identity, reproduction, contraception, women's health, workplace equality, etc.",N,940004871,Andrea,DiGiorgio,Andrea L. DiGiorgio,GSS,323,21772,C01,C,Class,18,19,N/A,1,01:30 PM,04:20 PM,T,Aaron Burr Hall,215
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,010826,347,"Culture, Media, and Data",2023-09-05,2023-12-15,UGRD,"Students study the agency of media and data in human cultural life with an emphasis on the production of culture and inequality. We excavate assumptions beneath representations of reality in images, track the circulation of mass media across diverse cultures, explore the datafication of personal experience, and engage with projects by indigenous internet activists and native filmmakers. We consider the globalization of media as an agent of difference. And we study the indigenization of data and media as cultural practices and as vertices in wide networks in which native peoples are advancing social agendas in their own terms.",N,010009958,Jeffrey,Himpele,Jeffrey D. Himpele,,,21076,C01,O,Class,18,17,N/A,1,03:00 PM,04:20 PM,"M,W",Aaron Burr Hall,209
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,000199,390,Histories of Anthropological Theory,2023-09-05,2023-12-15,UGRD,"This course begins with a discussion of the current state of affairs in anthropological theory to ask what lines of thought got us to where we are today. This includes situating anthropological theory within the context of social and political theory and seeing how post-structuralism, post-colonial theory, black studies, and feminism reshaped the discipline in a variety of ways. Throughout will aim to give students sharper tools to utilize the analytic power of theory to consider problematics of the field of anthropology writ large today, and to mobilize in the writing of the independent work in anthropology.",N,960693919,Onur,Gunay,Onur Gunay,,,22129,L01,C,Lecture,25,27,N/A,1,11:00 AM,12:20 PM,T,Aaron Burr Hall,219
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,000199,390,Histories of Anthropological Theory,2023-09-05,2023-12-15,UGRD,"This course begins with a discussion of the current state of affairs in anthropological theory to ask what lines of thought got us to where we are today. This includes situating anthropological theory within the context of social and political theory and seeing how post-structuralism, post-colonial theory, black studies, and feminism reshaped the discipline in a variety of ways. Throughout will aim to give students sharper tools to utilize the analytic power of theory to consider problematics of the field of anthropology writ large today, and to mobilize in the writing of the independent work in anthropology.",N,960693919,Onur,Gunay,Onur Gunay,,,22130,P01,O,Precept,999,27,N/A,1,11:00 AM,12:20 PM,Th,Aaron Burr Hall,219
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,016840,437,Gaming Blackness: The Anthropology of Video Games and Race,2023-09-05,2023-12-15,UGRD,"This course is an anthropological and experience-based exploration of video games. As we consider scholarship in Digital Anthropology, Game Studies, and African American Studies, we scrutinize the design of games and engage in gameplay, with a particular focus on Black experiences. Throughout the course, we probe how video games utilize and interact with race and, in doing so, we advance an intersectional approach that also accounts for class, gender, and sexuality.   The course's core set of theoretical and methodological tools helps students to engage with gaming critically and to create alternative games in the future.",Y,940009687,Akil,Fletcher,Akil F. Fletcher,AAS,437,22165,C01,C,Class,15,16,N/A,2,11:00 AM,12:20 PM,M,No Room Required,NO ROOM RQ
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,016840,437,Gaming Blackness: The Anthropology of Video Games and Race,2023-09-05,2023-12-15,UGRD,"This course is an anthropological and experience-based exploration of video games. As we consider scholarship in Digital Anthropology, Game Studies, and African American Studies, we scrutinize the design of games and engage in gameplay, with a particular focus on Black experiences. Throughout the course, we probe how video games utilize and interact with race and, in doing so, we advance an intersectional approach that also accounts for class, gender, and sexuality.   The course's core set of theoretical and methodological tools helps students to engage with gaming critically and to create alternative games in the future.",Y,940009687,Akil,Fletcher,Akil F. Fletcher,AAS,437,22166,M01,C,Unknown,16,16,N/A,3,11:00 AM,12:20 PM,W,No Room Required,NO ROOM RQ
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,016856,443,Indigenous Worldings,2023-09-05,2023-12-15,UGRD,"This course focuses on Indigenous world-makings in the Anthropocene. We will reflect on how the current climate crisis is actively being produced through the destruction of Indigenous worlds. Two key anthropological questions guide our seminar: How do Indigenous groups differently understand world endings? How are Indigenous peoples resisting neocolonial and extractivist violence? We will work mainly with ethnographic writings, films, journalistic reports, and artworks, with a focus on Indigenous perspectives. Starting in Amazonia, we will develop a comparative perspective of Indigenous worldings across the Americas.",Y,940008952,Fabio,Zuker,Fabio O. Zuker,"LAS,ENV,AMS","433,443,444",22509,C01,C,Class,20,21,N/A,2,01:30 PM,04:20 PM,T,Aaron Burr Hall,216
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,014890,461,"Disability, Difference, and Race",2023-09-05,2023-12-15,UGRD,"While diseases are often imagined to be scientific or medical conditions, they are also social constructs. In the 19th century the condition of Dysaesthesia Aethiopis (an ailment that made its sufferers ""mischievous"") was considered nearly universal among free blacks. Today AIDS and tuberculosis are often associated with personal attributes, while the social forces at work to structure risk for acquiring these illnesses are glossed over. We will examine work from anthropologists, sociologists, historians, queer studies scholars and scientists who work on issues of disability to investigate how people challenge contemporary visions of society.",N,940000335,Laurence,Ralph,Laurence Ralph,"AAS,GHP,GSS","461,461,461",21438,S01,C,Seminar,20,20,N/A,1,01:30 PM,04:20 PM,Th,Chancellor Green,105
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,000220,501,Proseminar in Anthropology,2023-09-05,2023-12-15,GRAD,"First part of a year-long course in cultural anthropology, required of first-year graduate students in anthropology and open to other graduate students with the permission of the instructor. The seminar focuses on anthropological theorizing through writings that have shaped the field or revealed its shape as a distinctive discipline. It also explores modes of contextualization that can help us understand the emergence, interconnections, and long afterlives of the texts we read.",N,960532376,Elizabeth,Davis,Elizabeth A. Davis,,,21151,S01,O,Seminar,10,9,N/A,1,09:30 AM,12:20 PM,T,Green Hall,1-N-11
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,014653,503A,"Co-seminar in Anthropology (Half-Term): We were never alone: Multispecies Worlds-Theory, Practice & Critique",2023-09-05,2023-10-13,GRAD,"This course lays out core theoretical and methodological frameworks for engaging in anthropologically centered multispecies approaches. By foregrounding anthropological and indigenous perspectives in the discourse on multispecies, we center the ethnographic and ecological and decenter assumptions about separation, ""civilization"" and domination that run through academic mythos and perspectives on human-other entanglements. The Anthropocene as context brings its own suite of distinctive pressures and connecting these politics and eco-realities to the understanding generated by multispecies approaches is the final component of the course.",N,940004584,Agustin,Fuentes,Agustin Fuentes,,,21153,S01,C,Seminar,15,16,N/A,1,01:30 PM,04:20 PM,W,Aaron Burr Hall,213
1242,F2023,2023-09-05,2024-01-28,ANT,Anthropology,014654,503B,Co-seminar in Anthropology (Half-Term): Anthro-Archives & Ethno-Stories,2023-10-23,2023-12-15,GRAD,"The goal of the course is to problematize two things: the notion of anthropological archive and practices of ethnographic storytelling that they engender. To pursue this dual task, each week we will explore 1) how the assignment of epistemic value to a distinctive set of artifacts (e.g., objects, bodies, texts, memories, rhetorical tropes, etc.) generates a coherent source of discernable knowledge, and 2) how this knowledge is disciplined and naturalized with the help of theoretical framing, narrative conventions, and plot techniques.",N,960067739,Serguei,Oushakine,Serguei A. Oushakine,,,21152,S01,C,Seminar,15,17,N/A,1,09:30 AM,12:20 PM,Th,Bobst Hall,105
1242,F2023,2023-09-05,2024-01-28,DAN,Dance,011852,215,Introduction to Dance Across Cultures,2023-09-05,2023-12-15,UGRD,"Bharatanatyam, butoh, hip hop, and salsa are some of the dances that will have us travel from temples and courtyards to clubs, streets, and stages around the world.  Through studio sessions, readings and viewings, field research, and discussions, this seminar will introduce students to dance across cultures with special attention to issues of migration, cultural appropriation, gender and sexuality, and spiritual and religious expression. Students will also learn basic elements of participant observation research.  Guest artists will teach different dance forms.  No prior dance experience is necessary.",Y,961069480,Judith,Hamera,Judith Hamera,"ANT,GSS,AMS","355,215,215",21110,S01,O,Seminar,15,14,N/A,1,01:30 PM,04:20 PM,W,Wallace Dance Building and The,W331
1242,F2023,2023-09-05,2024-01-28,EAS,East Asian Studies,001258,225,Japanese Society and Culture,2023-09-05,2023-12-15,UGRD,"Japan became the first non-Western nation to industrialize and modernize in the late 19th century, determined to fend off colonization. Decades later, Japan challenged Americans to imagine alternative futures through its economic success and later its ""soft power."" The course will consider change and continuity in Japan and how Japan's current status as a stable, slowly growing economy informs our views of capitalism and society in the current era. Topics include gender, labor, and corporate welfare; youth socialization; marriage and divorce; race, ""Japaneseness"" and citizenship; diasporic identities; sub-cultures and popular culture.",N,710091379,Amy,Borovoy,Amy B. Borovoy,ANT,323,21863,S01,O,Seminar,20,8,N/A,1,01:30 PM,04:20 PM,W,Frist Campus Center,114
1242,F2023,2023-09-05,2024-01-28,EAS,East Asian Studies,014992,418,Topics in the Anthropology of Japan,2023-09-05,2023-12-15,UGRD,"The is a project-oriented seminar in which students undertake original research. Previous student projects have included the school lunch program; ""internet addiction""; hydroponic gardening; and alternative education in Japan. This year our theme will be the government's slogan, ""Preparing for the 100-year Life."" Topics will include demographic change, meaning in late life, gender roles and fertility, medicalization, and death with dignity. The course may also include visits from palliative care physicians, bioethicists, visits to local facilities, and engagement with grass roots groups encouraging planning for late life.",N,710091379,Amy,Borovoy,Amy B. Borovoy,ANT,418,21126,S01,O,Seminar,15,9,N/A,1,01:30 PM,04:20 PM,T,Frist Campus Center,227
1242,F2023,2023-09-05,2024-01-28,ENV,Environmental Studies,016947,448,"Neoliberal Natures: Society, Justice and Environmental Futures",2023-09-05,2023-12-15,UGRD,"What constitutes the current conjuncture in global environmental governance, and in what ways and to what ends is biological life-human and non-human-made part of neoliberal environmental projects? This course will use the concept of neoliberal natures to explore the challenges rapid global environmental change pose for conservation, sustainability and ecosystem health in the contemporary era. We consider the ecological and political implications of growing efforts to enroll material nature in market-based environmental schemes, and explore how these schemes unfold across different contexts to shape social and environmental sustainability.",Y,940010020,Kevon,Rhiney,Kevon Rhiney,"ANT,AAS,AMS","448,447,485",22983,S01,O,Seminar,15,8,N/A,2,01:30 PM,04:20 PM,Th,Lewis Library,117
1242,F2023,2023-09-05,2024-01-28,MUS,Music,015221,350,Studies in African Performance,2023-09-05,2023-12-15,UGRD,"This course presents a cross-disciplinary and multi-modal approach to African music, dance, and culture. Co-taught by a master drummer and choreographer (Tarpaga) and an ethnomusicologist (Steingo), students will explore African and African diasporic performance arts through readings, discussions, listening, film analysis, and music performance.",N,940000792,Gavin,Steingo,Gavin Steingo,"AFS,ANT","350,373",21330,C01,O,Class,24,23,N/A,1,01:30 PM,04:20 PM,T,Effron Music Building,036
1242,F2023,2023-09-05,2024-01-28,MUS,Music,015221,350,Studies in African Performance,2023-09-05,2023-12-15,UGRD,"This course presents a cross-disciplinary and multi-modal approach to African music, dance, and culture. Co-taught by a master drummer and choreographer (Tarpaga) and an ethnomusicologist (Steingo), students will explore African and African diasporic performance arts through readings, discussions, listening, film analysis, and music performance.",N,961199839,Olivier,Tarpaga,Olivier P. Tarpaga,"AFS,ANT","350,373",21330,C01,O,Class,24,23,N/A,1,01:30 PM,04:20 PM,T,Effron Music Building,036
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,007316,527,Atmospheric Radiative Transfer,2023-09-05,2023-12-15,GRAD,Structure and composition of terrestrial atmospheres.  Fundamental aspects of electromagnetic radiation.  Absorption and emission by atmospheric gases.  Optical extinction of particles.  Roles of atmospheric species in Earth's radiative energy balance. Perturbation of climate due to natural and antropogenic causes. Satellite observations of climate system.,N,960421656,David,Paynter,David Paynter,GEO,527,21146,L01,O,Lecture,25,4,N/A,2,09:30 AM,10:50 AM,Th,Guyot Hall,154
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,007316,527,Atmospheric Radiative Transfer,2023-09-05,2023-12-15,GRAD,Structure and composition of terrestrial atmospheres.  Fundamental aspects of electromagnetic radiation.  Absorption and emission by atmospheric gases.  Optical extinction of particles.  Roles of atmospheric species in Earth's radiative energy balance. Perturbation of climate due to natural and antropogenic causes. Satellite observations of climate system.,N,960421656,David,Paynter,David Paynter,GEO,527,21146,L01,O,Lecture,25,4,N/A,3,02:30 PM,03:50 PM,F,Guyot Hall,154
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,007316,527,Atmospheric Radiative Transfer,2023-09-05,2023-12-15,GRAD,Structure and composition of terrestrial atmospheres.  Fundamental aspects of electromagnetic radiation.  Absorption and emission by atmospheric gases.  Optical extinction of particles.  Roles of atmospheric species in Earth's radiative energy balance. Perturbation of climate due to natural and antropogenic causes. Satellite observations of climate system.,N,010003980,Venkatachalam,Ramaswamy,Venkatachalam Ramaswamy,GEO,527,21146,L01,O,Lecture,25,4,N/A,2,09:30 AM,10:50 AM,Th,Guyot Hall,154
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,007316,527,Atmospheric Radiative Transfer,2023-09-05,2023-12-15,GRAD,Structure and composition of terrestrial atmospheres.  Fundamental aspects of electromagnetic radiation.  Absorption and emission by atmospheric gases.  Optical extinction of particles.  Roles of atmospheric species in Earth's radiative energy balance. Perturbation of climate due to natural and antropogenic causes. Satellite observations of climate system.,N,010003980,Venkatachalam,Ramaswamy,Venkatachalam Ramaswamy,GEO,527,21146,L01,O,Lecture,25,4,N/A,3,02:30 PM,03:50 PM,F,Guyot Hall,154
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,007319,571,Introduction to Geophysical Fluid Dynamics,2023-09-05,2023-12-15,GRAD,"This course covers the physical principles and mathematical tools fundamental to thetheoretical, observational, experimental, and numerical study of the atmosphere and oceans. Topics include: kinematical, dynamical, and thermodynamical equations for rotating and stratified fluids; hydrostatic and geostrophic balance; Boussinesq approximation; energetic balances; transport of scalar fields by advection and diffusion; vorticity and potential vorticity; shallow water theory; quasi-geostrophic theory.",N,010043251,Stephen,Griffies,Stephen M. Griffies,,,21144,L01,O,Lecture,30,11,N/A,2,03:00 PM,04:20 PM,"M,W",Guyot Hall,155
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,007324,576,Current Topics in Dynamic Meteorology: Large-Scale Structure /Atmosphere,2023-09-05,2023-12-15,GRAD,"Dynamical concepts needed to develop a qualitative understanding of the large-scale structure of the atmospheric circulation.  The control of the angular momentum budget by Rossby wave fluxes.  Theories for the Hadley circulation in the tropics and the ""macro-turbulence"" of midlatitudes.  Linear theories for deviations from zonal symmetry of the mean flow.",N,010012514,Stephen,Garner,Stephen T. Garner,APC,576,21145,S01,O,Seminar,30,2,N/A,1,03:00 PM,04:20 PM,F,Sayre Hall 2A,312
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,007324,576,Current Topics in Dynamic Meteorology: Large-Scale Structure /Atmosphere,2023-09-05,2023-12-15,GRAD,"Dynamical concepts needed to develop a qualitative understanding of the large-scale structure of the atmospheric circulation.  The control of the angular momentum budget by Rossby wave fluxes.  Theories for the Hadley circulation in the tropics and the ""macro-turbulence"" of midlatitudes.  Linear theories for deviations from zonal symmetry of the mean flow.",N,010012514,Stephen,Garner,Stephen T. Garner,APC,576,21145,S01,O,Seminar,30,2,N/A,2,11:00 AM,12:20 PM,T,Sayre Hall 2A,312
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,014077,580,Graduate Seminar in Atmospheric and Oceanic Sciences,2023-09-05,2023-12-15,GRAD,"Each week, students read one research paper and discuss with faculty. The instructor provides additional information such as the historical context, motivation of research, and impact on the field. The papers selected differ from year to year, with a semester's papers organized around either: a collection of ""great papers"" that are seminal in the field of AOS; a collection of recent high impact papers; and papers discussing a specific topic.  The detailed analysis of the research papers also helps students familiarize with the process of distilling essential results for publication.",N,960589061,Stephan,Fueglistaler,Stephan A. Fueglistaler,,,23672,S01,C,Seminar,0,0,N/A,1,04:30 PM,06:00 PM,T,,
1242,F2023,2023-09-05,2024-01-28,CEE,Civil and Environmental Engr,011693,593,Aerosol Chemistry and Physics,2023-09-05,2023-12-15,GRAD,"This course focuses on ground-based and satellite observations of aerosol particles and their impacts on climate through modeling studies.  Course material includes satellite and ground-based measurements of aerosol particles, mathematical formulation of transport, and numerical models of aerosol distribution.  It studies how aerosols impact climate change through direct and indirect effects including cloud-aerosol interactions.",N,960400053,Mark,Zondlo,Mark A. Zondlo,AOS,593,21935,L01,C,Lecture,0,0,N/A,2,01:30 PM,04:20 PM,W,,
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,007324,576,Current Topics in Dynamic Meteorology: Large-Scale Structure /Atmosphere,2023-09-05,2023-12-15,GRAD,"Dynamical concepts needed to develop a qualitative understanding of the large-scale structure of the atmospheric circulation.  The control of the angular momentum budget by Rossby wave fluxes.  Theories for the Hadley circulation in the tropics and the ""macro-turbulence"" of midlatitudes.  Linear theories for deviations from zonal symmetry of the mean flow.",N,010012514,Stephen,Garner,Stephen T. Garner,APC,576,21145,S01,O,Seminar,30,2,N/A,1,03:00 PM,04:20 PM,F,Sayre Hall 2A,312
1242,F2023,2023-09-05,2024-01-28,AOS,Atmospheric & Oceanic Sciences,007324,576,Current Topics in Dynamic Meteorology: Large-Scale Structure /Atmosphere,2023-09-05,2023-12-15,GRAD,"Dynamical concepts needed to develop a qualitative understanding of the large-scale structure of the atmospheric circulation.  The control of the angular momentum budget by Rossby wave fluxes.  Theories for the Hadley circulation in the tropics and the ""macro-turbulence"" of midlatitudes.  Linear theories for deviations from zonal symmetry of the mean flow.",N,010012514,Stephen,Garner,Stephen T. Garner,APC,576,21145,S01,O,Seminar,30,2,N/A,2,11:00 AM,12:20 PM,T,Sayre Hall 2A,312
1242,F2023,2023-09-05,2024-01-28,APC,Appl and Computational Math,007858,503,Analytical Techniques in Differential Equations,2023-09-05,2023-12-15,GRAD,"Asymptotic methods, Dominant balance, ODEs: initial and Boundary value problems, Wronskian, Green's functions, Complex Variables: Cauchy's theorem, Taylor and Laurent expansions, Approximate Solution of Differential Equations, singularity type, Series expansions.  Asymptotic Expansions.  Stationary Phase, Saddle Points, Stokes phenomena.  WKB Theory: Stokes constants, Airy function, Derivation of Heading's rules, bound states, barrier transmission.  Asymptotic evaluation of integrals, Laplace's method, Stirling approximation, Integral representations, Gamma function, Riemann zeta function.  Boundary Layer problems, Multiple Scale Analysis",N,010002363,Steven,Cowley,Steven C. Cowley,AST,557,20334,L01,O,Lecture,25,18,N/A,1,01:00 PM,02:20 PM,"M,W",Fine Hall,322
1242,F2023,2023-09-05,2024-01-28,APC,Appl and Computational Math,007858,503,Analytical Techniques in Differential Equations,2023-09-05,2023-12-15,GRAD,"Asymptotic methods, Dominant balance, ODEs: initial and Boundary value problems, Wronskian, Green's functions, Complex Variables: Cauchy's theorem, Taylor and Laurent expansions, Approximate Solution of Differential Equations, singularity type, Series expansions.  Asymptotic Expansions.  Stationary Phase, Saddle Points, Stokes phenomena.  WKB Theory: Stokes constants, Airy function, Derivation of Heading's rules, bound states, barrier transmission.  Asymptotic evaluation of integrals, Laplace's method, Stirling approximation, Integral representations, Gamma function, Riemann zeta function.  Boundary Layer problems, Multiple Scale Analysis",N,940006837,Felix,Parra Diaz,Felix I. Parra Diaz,AST,557,20334,L01,O,Lecture,25,18,N/A,1,01:00 PM,02:20 PM,"M,W",Fine Hall,322
1242,F2023,2023-09-05,2024-01-28,APC,Appl and Computational Math,007858,503,Analytical Techniques in Differential Equations,2023-09-05,2023-12-15,GRAD,"Asymptotic methods, Dominant balance, ODEs: initial and Boundary value problems, Wronskian, Green's functions, Complex Variables: Cauchy's theorem, Taylor and Laurent expansions, Approximate Solution of Differential Equations, singularity type, Series expansions.  Asymptotic Expansions.  Stationary Phase, Saddle Points, Stokes phenomena.  WKB Theory: Stokes constants, Airy function, Derivation of Heading's rules, bound states, barrier transmission.  Asymptotic evaluation of integrals, Laplace's method, Stirling approximation, Integral representations, Gamma function, Riemann zeta function.  Boundary Layer problems, Multiple Scale Analysis",N,940007870,Ehud,Yariv,Ehud Yariv,AST,557,20334,L01,O,Lecture,25,18,N/A,1,01:00 PM,02:20 PM,"M,W",Fine Hall,322
1242,F2023,2023-09-05,2024-01-28,APC,Appl and Computational Math,011475,524,Software Engineering for Scientific Computing,2023-09-05,2023-12-15,GRAD,"The goal of this course is to teach basic tools and principles of writing good code, in the context of scientific computing.  Specific topics include an overview of relevant compiled and interpreted languages, build tools and source managers, design patterns, design of interfaces, debugging and testing, profiling and improving performance, portability, and an introduction to parallel computing in both shared memory and distributed memory environments.  The focus is on writing code that is easy to maintain and share with others.  Students will develop these skills through a series of programming assignments and a group project.",N,940004511,Henry,Schreiner,Henry F. Schreiner,"MAE,AST","506,506",20333,L01,O,Lecture,80,51,N/A,3,03:00 PM,04:20 PM,"T,Th",Fine Hall,214
1242,F2023,2023-09-05,2024-01-28,APC,Appl and Computational Math,011475,524,Software Engineering for Scientific Computing,2023-09-05,2023-12-15,GRAD,"The goal of this course is to teach basic tools and principles of writing good code, in the context of scientific computing.  Specific topics include an overview of relevant compiled and interpreted languages, build tools and source managers, design patterns, design of interfaces, debugging and testing, profiling and improving performance, portability, and an introduction to parallel computing in both shared memory and distributed memory environments.  The focus is on writing code that is easy to maintain and share with others.  Students will develop these skills through a series of programming assignments and a group project.",N,940006019,Romain,Teyssier,Romain Teyssier,"MAE,AST","506,506",20333,L01,O,Lecture,80,51,N/A,3,03:00 PM,04:20 PM,"T,Th",Fine Hall,214
1242,F2023,2023-09-05,2024-01-28,MAE,Mech and Aerospace Engr,002379,501,Mathematical Methods of Engineering Analysis I,2023-09-05,2023-12-15,GRAD,"Methods of mathematical analysis for the solution of problems in physics and engineering. Topics include an introduction to linear algebra, matrices and their application, eigenvalue problems,ordinary differential equations (initial and boundary value, eigenvalue problems), nonlinear ordinary differential equations, stability, bifurcations, Sturm-Liouville theory, Green's functions, elements of series solutions and special functions, Laplace and Fourier transform methods, and solutions via perturbation methods, partial differential equation including self-similar solution, separation of variables and method of characteristics.",N,940001761,Luc,Deike,Luc Deike,"APC,CBE","501,509",22145,L01,O,Lecture,999,45,N/A,1,09:00 AM,10:20 AM,"T,Th",Engineering Quad D-Wing,D221
1242,F2023,2023-09-05,2024-01-28,MAT,Mathematics,009029,321,Numerical Analysis and Scientific Computing,2023-09-05,2023-12-15,UGRD,"Introduction to numerical methods with emphasis on algorithms, applications and numerical analysis.  Topics covered include solution of nonlinear equations; numerical differentiation, integration, and interpolation; direct and iterative methods for solving linear systems; computation of eigenvectors and eigenvalues; and approximation theory.  Lectures include mathematical proofs where they provide insight and are supplemented with numerical demos using MATLAB or Python.",N,920184693,Ruiyi,Yang,Ruiyi Yang,APC,321,22390,L01,O,Lecture,40,6,N/A,1,01:30 PM,02:50 PM,"M,W",Fine Hall,224
1242,F2023,2023-09-05,2024-01-28,MAT,Mathematics,009029,321,Numerical Analysis and Scientific Computing,2023-09-05,2023-12-15,UGRD,"Introduction to numerical methods with emphasis on algorithms, applications and numerical analysis.  Topics covered include solution of nonlinear equations; numerical differentiation, integration, and interpolation; direct and iterative methods for solving linear systems; computation of eigenvectors and eigenvalues; and approximation theory.  Lectures include mathematical proofs where they provide insight and are supplemented with numerical demos using MATLAB or Python.",N,920184693,Ruiyi,Yang,Ruiyi Yang,APC,321,23568,P01,O,Precept,15,6,N/A,1,12:30 PM,01:20 PM,F,Fine Hall,110
1242,F2023,2023-09-05,2024-01-28,MAT,Mathematics,009029,321,Numerical Analysis and Scientific Computing,2023-09-05,2023-12-15,UGRD,"Introduction to numerical methods with emphasis on algorithms, applications and numerical analysis.  Topics covered include solution of nonlinear equations; numerical differentiation, integration, and interpolation; direct and iterative methods for solving linear systems; computation of eigenvectors and eigenvalues; and approximation theory.  Lectures include mathematical proofs where they provide insight and are supplemented with numerical demos using MATLAB or Python.",N,920184693,Ruiyi,Yang,Ruiyi Yang,APC,321,22392,P99,C,Precept,0,0,N/A,1,01:00 AM,01:00 AM,,,
1242,F2023,2023-09-05,2024-01-28,MAT,Mathematics,004172,377,Combinatorial Mathematics,2023-09-05,2023-12-15,UGRD,"The course covers the basic combinatorial techniques as well as introduction to more advanced ones.  The topics discussed include elementary counting, the pigeonhole principle, counting spanning trees, Inclusion-Exclusion, generating functions, Ramsey Theory, Extremal Combinatorics, Linear Algebra in Combinatorics, introduction to the probabilistic method, spectral graph theory, topological methods in combinatorics.",N,940006929,Matija,Bucic,Matija Bucic,APC,377,22234,C01,O,Class,45,26,N/A,1,11:00 AM,12:20 PM,"T,Th",Fine Hall,314
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,940006887,Mounia,Mnouer,Mounia Mnouer,,,20249,C01,C,Class,12,12,N/A,1,09:00 AM,09:50 AM,"M,T,W,Th,F",Frist Campus Center,207
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,940006887,Mounia,Mnouer,Mounia Mnouer,,,20251,C02,O,Class,12,10,N/A,1,10:00 AM,10:50 AM,"M,T,W,Th,F",Frist Campus Center,207
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,940006887,Mounia,Mnouer,Mounia Mnouer,,,20250,C03,O,Class,12,9,N/A,1,12:30 PM,01:20 PM,"M,T,W,Th,F",Frist Campus Center,207
1242,F2023,2023-09-05,2024-01-28,ARA,Arabic,000488,101,Elementary Arabic I,2023-09-05,2023-12-15,UGRD,"This class develops the basic structures and vocabulary for understanding, speaking, writing and reading Modern Standard Arabic, the shared formal variety of Arabic used throughout the Arab world.  Students will also gain some familiarity with both Egyptian and Levantine colloquial dialects.  Class activities are designed to foster communication and cultural competence through comprehension and grammar exercises, skits, conversation, videos and songs.",N,940006887,Mounia,Mnouer,Mounia Mnouer,,,21767,C04,C,Class,0,0,N/A,1,12:30 PM,01:20 PM,"M,T,W,Th,F",,
